,6000.000,94.661,,335.000,75.639,,335.000,4.130,,335.000,0.133,,6000.000,95.342,,6000.000,-29.474,,6000.000,-30.132,,335.000,-135.130,,335.000,-135.488,,670.000,0.213,,670.000,0.016,,3000.000,-39.133,,,,,670.000,-0.327,,670.000,0.239,,670.000,0.018,,3000.000,-38.623,,,,,335.000,-95.760,,335.000,-96.248
,5600.000,95.136,,355.000,76.225,,355.000,4.136,,355.000,0.205,,5600.000,99.698,,5600.000,-25.059,,5600.000,-26.005,,355.000,-135.099,,355.000,-135.484,,710.000,0.166,,710.000,0.018,,2800.000,-39.087,,,,,710.000,-0.268,,710.000,0.187,,710.000,0.011,,2800.000,-38.549,,,,,355.000,-95.729,,355.000,-96.244
,5300.000,104.450,,375.000,76.181,,375.000,3.854,,375.000,0.213,,5300.000,102.829,,5300.000,-24.855,,5300.000,-25.296,,375.000,-135.115,,375.000,-135.504,,750.000,0.144,,750.000,0.015,,2650.000,-38.061,,,,,750.000,-0.231,,750.000,0.164,,750.000,0.017,,2650.000,-37.717,,,,,375.000,-95.746,,375.000,-96.264
,5000.000,102.491,,400.000,76.441,,400.000,3.672,,400.000,0.206,,5000.000,103.772,,5000.000,-28.343,,5000.000,-27.711,,400.000,-135.139,,400.000,-135.503,,800.000,0.116,,800.000,0.013,,2500.000,-37.094,,,,,800.000,-0.204,,800.000,0.142,,800.000,0.019,,2500.000,-36.948,,,,,400.000,-95.769,,400.000,-96.263
,4750.000,105.048,,425.000,76.515,,425.000,3.518,,425.000,0.190,,4750.000,106.434,,4750.000,-34.901,,4750.000,-32.353,,425.000,-135.145,,425.000,-135.467,,850.000,0.115,,850.000,0.020,,2360.000,-37.734,,,,,850.000,-0.164,,850.000,0.129,,850.000,0.018,,2360.000,-37.637,,,,,425.000,-95.775,,425.000,-96.227
,4500.000,109.744,,450.000,76.689,,450.000,3.431,,450.000,0.185,,4500.000,107.904,,4500.000,-34.158,,4500.000,-32.727,,450.000,-135.127,,450.000,-135.411,,900.000,0.079,,900.000,0.017,,2240.000,-39.276,,,,,900.000,-0.119,,900.000,0.065,,900.000,0.014,,2240.000,-39.076,,,,,450.000,-95.757,,450.000,-96.171
,4250.000,104.208,,475.000,76.602,,475.000,3.255,,475.000,0.102,,4250.000,105.951,,4250.000,-27.437,,4250.000,-30.283,,475.000,-135.107,,475.000,-135.358,,950.000,0.057,,950.000,0.016,,2120.000,-40.047,,,,,950.000,-0.097,,950.000,0.066,,950.000,0.020,,2120.000,-39.789,,,,,475.000,-95.738,,475.000,-96.118
,4000.000,100.202,,500.000,76.333,,500.000,3.052,,500.000,0.058,,4000.000,106.105,,4000.000,-22.200,,4000.000,-26.569,,500.000,-135.142,,500.000,-135.339,,1000.000,0.069,,1000.000,0.017,,2000.000,-40.384,,,,,1000.000,-0.077,,1000.000,0.071,,1000.000,0.014,,2000.000,-40.198,,,,,500.000,-95.772,,500.000,-96.099
,3750.000,110.639,,530.000,75.056,,530.000,2.545,,530.000,0.052,,3750.000,110.593,,3750.000,-20.605,,3750.000,-24.787,,530.000,-135.348,,530.000,-135.416,,1060.000,0.081,,1060.000,0.017,,1900.000,-40.668,,,,,1060.000,-0.020,,1060.000,0.073,,1060.000,0.015,,1900.000,-40.632,,,,,530.000,-95.978,,530.000,-96.176
,3550.000,113.353,,560.000,74.308,,560.000,2.215,,560.000,0.021,,3550.000,113.593,,3550.000,-22.689,,3550.000,-26.923,,560.000,-136.581,,560.000,-135.932,,1120.000,0.087,,1120.000,0.018,,1800.000,-40.494,,,,,1120.000,0.051,,1120.000,0.088,,1120.000,0.020,,1800.000,-40.727,,,,,560.000,-97.211,,560.000,-96.692
,3350.000,115.637,,600.000,73.136,,600.000,1.655,,600.000,0.068,,3350.000,115.453,,3350.000,-27.184,,3350.000,-34.335,,600.000,-137.159,,600.000,-136.357,,1180.000,0.091,,1180.000,0.013,,1700.000,-40.260,,,,,1180.000,0.115,,1180.000,0.105,,1180.000,0.017,,1700.000,-40.672,,,,,600.000,-97.790,,600.000,-97.117
,3150.000,116.581,,630.000,72.280,,630.000,1.855,,630.000,0.055,,3150.000,116.773,,3150.000,-28.351,,3150.000,-41.856,,630.000,-134.616,,630.000,-135.588,,1250.000,0.102,,1250.000,0.015,,1600.000,-40.312,,,,,1250.000,0.206,,1250.000,0.113,,1250.000,0.020,,1600.000,-40.560,,,,,630.000,-95.246,,630.000,-96.348
,3000.000,117.968,,670.000,72.652,,670.000,1.885,,670.000,0.019,,3000.000,117.958,,3000.000,-28.873,,3000.000,-32.948,,670.000,-132.664,,670.000,-134.963,,1320.000,0.103,,1320.000,0.018,,1500.000,-40.373,,,,,1320.000,0.292,,1320.000,0.099,,1320.000,0.012,,1500.000,-40.335,,,,,670.000,-93.294,,670.000,-95.723
,2800.000,118.986,,710.000,70.253,,710.000,1.273,,710.000,0.011,,2800.000,118.919,,2800.000,-22.579,,2800.000,-20.749,,710.000,-132.628,,710.000,-134.810,,1400.000,0.087,,1400.000,0.018,,1400.000,-40.275,,,,,1400.000,0.225,,1400.000,0.076,,1400.000,0.017,,1400.000,-40.084,,,,,710.000,-93.259,,710.000,-95.570
,2650.000,119.584,,750.000,69.927,,750.000,1.256,,750.000,0.005,,2650.000,118.966,,2650.000,-14.637,,2650.000,-13.658,,750.000,-132.948,,750.000,-133.623,,1500.000,0.073,,1500.000,0.016,,1320.000,-40.061,,,,,1500.000,0.008,,1500.000,0.074,,1500.000,0.021,,1320.000,-39.853,,,,,750.000,-93.578,,750.000,-94.383
,2500.000,117.354,,800.000,70.568,,800.000,1.245,,800.000,0.007,,2500.000,118.296,,2500.000,-11.369,,2500.000,-10.820,,800.000,-133.059,,800.000,-132.804,,1600.000,0.112,,1600.000,0.014,,1250.000,-39.848,,,,,1600.000,-0.707,,1600.000,0.116,,1600.000,0.012,,1250.000,-39.677,,,,,800.000,-93.689,,800.000,-93.564
,2360.000,118.486,,850.000,69.715,,850.000,1.046,,850.000,0.006,,2360.000,118.085,,2360.000,-11.379,,2360.000,-11.054,,850.000,-132.965,,850.000,-132.726,,1700.000,0.358,,1700.000,0.008,,1180.000,-39.690,,,,,1700.000,-1.924,,1700.000,0.486,,1700.000,0.028,,1180.000,-39.526,,,,,850.000,-93.595,,850.000,-93.487
,2240.000,117.913,,900.000,70.876,,900.000,1.123,,900.000,0.003,,2240.000,117.709,,2240.000,-13.504,,2240.000,-13.381,,900.000,-132.789,,900.000,-132.668,,1800.000,0.177,,1800.000,0.013,,1120.000,-39.577,,,,,1800.000,-2.167,,1800.000,0.226,,1800.000,0.014,,1120.000,-39.413,,,,,900.000,-93.419,,900.000,-93.428
,2120.000,116.211,,950.000,72.815,,950.000,1.349,,950.000,0.004,,2120.000,116.134,,2120.000,-16.581,,2120.000,-16.780,,950.000,-132.575,,950.000,-132.487,,1900.000,0.055,,1900.000,0.007,,1060.000,-39.455,,,,,1900.000,-1.390,,1900.000,0.069,,1900.000,0.012,,1060.000,-39.302,,,,,950.000,-93.205,,950.000,-93.247
,2000.000,112.745,,1000.000,73.314,,1000.000,1.433,,1000.000,0.004,,2000.000,113.895,,2000.000,-20.227,,2000.000,-20.530,,1000.000,-132.301,,1000.000,-132.217,,2000.000,0.033,,2000.000,0.019,,1000.000,-39.370,,,,,2000.000,-0.740,,2000.000,0.044,,2000.000,0.014,,1000.000,-39.240,,,,,1000.000,-92.931,,1000.000,-92.977
,1900.000,112.712,,1060.000,75.010,,1060.000,1.819,,1060.000,0.005,,1900.000,112.426,,1900.000,-22.376,,1900.000,-22.374,,1060.000,-131.981,,1060.000,-131.889,,2120.000,0.027,,2120.000,0.005,,950.000,-39.380,,,,,2120.000,-0.141,,2120.000,0.022,,2120.000,0.002,,950.000,-39.265,,,,,1060.000,-92.611,,1060.000,-92.649
,1800.000,111.388,,1120.000,75.653,,1120.000,2.055,,1120.000,0.005,,1800.000,111.653,,1800.000,-22.844,,1800.000,-22.853,,1120.000,-131.736,,1120.000,-131.635,,2240.000,0.025,,,,,900.000,-39.425,,,,,2240.000,0.232,,2240.000,0.023,,,,,900.000,-39.298,,,,,1120.000,-92.366,,1120.000,-92.395
,1700.000,110.905,,1180.000,73.949,,1180.000,1.774,,1180.000,0.005,,1700.000,110.975,,1700.000,-23.676,,1700.000,-23.487,,1180.000,-131.742,,1180.000,-131.766,,2360.000,0.020,,,,,850.000,-39.451,,,,,2360.000,0.156,,2360.000,0.021,,,,,850.000,-39.313,,,,,1180.000,-92.372,,1180.000,-92.526
,1600.000,110.668,,1250.000,70.921,,1250.000,1.293,,1250.000,0.013,,1600.000,110.497,,1600.000,-24.199,,1600.000,-23.972,,1250.000,-132.382,,1250.000,-132.606,,2500.000,0.019,,,,,800.000,-39.466,,,,,2500.000,-0.033,,2500.000,0.026,,,,,800.000,-39.325,,,,,1250.000,-93.012,,1250.000,-93.366
,1500.000,109.644,,1320.000,73.921,,1320.000,1.728,,1320.000,0.038,,1500.000,109.765,,1500.000,-25.066,,1500.000,-24.660,,1320.000,-133.995,,1320.000,-133.836,,2650.000,0.022,,,,,750.000,-39.482,,,,,2650.000,-0.150,,2650.000,0.017,,,,,750.000,-39.331,,,,,1320.000,-94.625,,1320.000,-94.596
,1400.000,108.924,,1400.000,69.751,,1400.000,1.100,,1400.000,0.020,,1400.000,109.176,,1400.000,-26.072,,1400.000,-25.296,,1400.000,-135.248,,1400.000,-134.472,,2800.000,0.032,,,,,710.000,-39.494,,,,,2800.000,-0.068,,2800.000,0.025,,,,,710.000,-39.345,,,,,1400.000,-95.878,,1400.000,-95.232
,1320.000,109.172,,1500.000,67.922,,1500.000,0.820,,1500.000,0.020,,1320.000,108.994,,1320.000,-25.001,,1320.000,-24.841,,1500.000,-134.831,,1500.000,-134.425,,3000.000,0.032,,,,,670.000,-39.494,,,,,3000.000,-0.055,,3000.000,0.030,,,,,670.000,-39.360,,,,,1500.000,-95.461,,1500.000,-95.185
,1250.000,108.691,,1600.000,63.379,,1600.000,0.432,,1600.000,0.003,,1250.000,108.886,,1250.000,-23.497,,1250.000,-23.721,,1600.000,-134.696,,1600.000,-134.470,,3150.000,0.024,,,,,630.000,-39.504,,,,,3150.000,-0.204,,3150.000,0.035,,,,,630.000,-39.383,,,,,1600.000,-95.326,,1600.000,-95.230
,1180.000,108.970,,1700.000,62.002,,1700.000,0.359,,1700.000,0.004,,1180.000,109.014,,1180.000,-22.728,,1180.000,-22.752,,1700.000,-134.650,,1700.000,-134.462,,3350.000,0.031,,,,,600.000,-39.532,,,,,3350.000,-0.254,,3350.000,0.037,,,,,600.000,-39.420,,,,,1700.000,-95.281,,1700.000,-95.222
,1120.000,109.395,,1800.000,59.434,,1800.000,0.253,,1800.000,0.003,,1120.000,109.404,,1120.000,-22.332,,1120.000,-22.232,,1800.000,-134.497,,1800.000,-134.505,,3550.000,0.020,,,,,560.000,-39.551,,,,,3550.000,-0.253,,3550.000,0.025,,,,,560.000,-39.462,,,,,1800.000,-95.127,,1800.000,-95.265
,1060.000,109.813,,1900.000,60.595,,1900.000,0.248,,1900.000,0.002,,1060.000,109.811,,1060.000,-22.170,,1060.000,-22.077,,1900.000,-134.802,,1900.000,-134.800,,3750.000,0.020,,,,,530.000,-39.581,,,,,3750.000,-0.427,,3750.000,0.024,,,,,530.000,-39.509,,,,,1900.000,-95.432,,1900.000,-95.560
,1000.000,110.187,,2000.000,59.841,,2000.000,0.226,,2000.000,0.003,,1000.000,110.104,,1000.000,-22.196,,1000.000,-22.112,,2000.000,-134.123,,2000.000,-134.426,,4000.000,0.041,,,,,500.000,-39.602,,,,,4000.000,-0.697,,4000.000,0.046,,,,,500.000,-39.529,,,,,2000.000,-94.753,,2000.000,-95.186
,950.000,110.217,,2120.000,68.683,,2120.000,0.420,,,,,950.000,110.125,,950.000,-22.449,,950.000,-22.361,,2120.000,-132.715,,2120.000,-132.913,,4250.000,0.038,,,,,475.000,-39.568,,,,,4250.000,-1.018,,4250.000,0.040,,,,,475.000,-39.500,,,,,2120.000,-93.345,,2120.000,-93.673
,900.000,109.869,,2240.000,73.343,,2240.000,0.591,,,,,900.000,109.832,,900.000,-22.957,,900.000,-22.836,,2240.000,-131.213,,2240.000,-131.090,,4500.000,0.044,,,,,450.000,-39.658,,,,,4500.000,-0.933,,4500.000,0.057,,,,,450.000,-39.575,,,,,2240.000,-91.843,,2240.000,-91.850
,850.000,109.327,,2360.000,76.027,,2360.000,0.753,,,,,850.000,109.317,,850.000,-23.647,,850.000,-23.409,,2360.000,-129.463,,2360.000,-129.139,,4750.000,0.051,,,,,425.000,-39.651,,,,,4750.000,-0.145,,4750.000,0.037,,,,,425.000,-39.599,,,,,2360.000,-90.094,,2360.000,-89.899
,800.000,108.664,,2500.000,71.579,,2500.000,0.514,,,,,800.000,108.677,,800.000,-24.382,,800.000,-24.127,,2500.000,-129.665,,2500.000,-129.116,,5000.000,0.052,,,,,400.000,-39.428,,,,,5000.000,0.217,,5000.000,0.031,,,,,400.000,-39.450,,,,,2500.000,-90.295,,2500.000,-89.876
,750.000,107.946,,2650.000,75.635,,2650.000,0.635,,,,,750.000,108.187,,750.000,-24.761,,750.000,-25.436,,2650.000,-133.603,,2650.000,-132.624,,5300.000,0.058,,,,,375.000,-39.501,,,,,5300.000,0.256,,5300.000,0.075,,,,,375.000,-39.496,,,,,2650.000,-94.234,,2650.000,-93.384
,710.000,108.155,,2800.000,73.481,,2800.000,0.531,,,,,710.000,107.870,,710.000,-24.759,,710.000,-26.941,,2800.000,-141.498,,2800.000,-139.668,,5600.000,0.079,,,,,355.000,-39.659,,,,,5600.000,0.790,,5600.000,0.054,,,,,355.000,-39.605,,,,,2800.000,-102.128,,2800.000,-100.428
,670.000,107.148,,3000.000,71.973,,3000.000,0.501,,,,,670.000,107.368,,670.000,-25.296,,670.000,-27.595,,3000.000,-146.831,,3000.000,-150.906,,6000.000,0.071,,,,,335.000,-39.634,,,,,6000.000,1.030,,6000.000,0.060,,,,,335.000,-39.613,,,,,3000.000,-107.461,,3000.000,-111.666
,630.000,106.913,,3150.000,68.649,,3150.000,0.401,,,,,630.000,107.506,,630.000,-27.110,,630.000,-28.082,,3150.000,-145.124,,3150.000,-158.629,,6300.000,0.076,,,,,315.000,-39.637,,,,,6300.000,0.311,,6300.000,0.214,,,,,315.000,-39.653,,,,,3150.000,-105.754,,3150.000,-119.389
,600.000,108.760,,3350.000,67.266,,3350.000,0.381,,,,,600.000,108.034,,600.000,-29.125,,600.000,-28.323,,3350.000,-142.636,,3350.000,-149.788,,6700.000,0.030,,,,,300.000,-39.659,,,,,6700.000,-0.946,,6700.000,0.049,,,,,300.000,-39.690,,,,,3350.000,-103.266,,3350.000,-110.548
