Spk FR,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 20u Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.224,0.199,0.303,0.353,0.299,0.652,0.586,0.618,0.632,0.469,0.370,0.403,0.367,0.312,0.249,0.236,0.252,0.188,0.172,0.118,0.143,0.093,0.077,0.070,0.044,0.056,0.040,0.062,0.041,0.052,0.041,0.025,0.046,0.035,0.030,0.029,0.030,0.032,0.023,0.026,0.018,0.028,0.028,0.024,0.026,0.029,0.040,0.010,0.021,0.022,0.009,0.011,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spk FR Smoothed,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 20u Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000.000,19000.000,18000.000,17000.000,16000.000,15000.000,14000.000,13200.000,12500.000,11800.000,11200.000,10600.000,10000.000,9500.000,9000.000,8500.000,8000.000,7500.000,7100.000,6700.000,6300.000,6000.000,5600.000,5300.000,5000.000,4750.000,4500.000,4250.000,4000.000,3750.000,3550.000,3350.000,3150.000,3000.000,2800.000,2650.000,2500.000,2360.000,2240.000,2120.000,2000.000,1900.000,1800.000,1700.000,1600.000,1500.000,1400.000,1320.000,1250.000,1180.000,1120.000,1060.000,1000.000,950.000,900.000,850.000,800.000,750.000,710.000,670.000,630.000,600.000,560.000,530.000,500.000,475.000,450.000,425.000,400.000,375.000,355.000,335.000,315.000,300.000,280.000,265.000,250.000,236.000,224.000,212.000,200.000,190.000,180.000,170.000,160.000,150.000,140.000,132.000,125.000,118.000,112.000,106.000,100.000
77.376,80.204,84.293,85.268,81.855,79.682,83.330,83.062,79.860,80.782,83.016,83.153,83.606,85.486,86.604,85.458,83.899,84.717,84.879,83.376,79.933,74.171,77.952,82.841,86.393,90.395,92.086,90.540,92.229,96.533,98.667,99.918,101.296,102.655,103.360,103.060,102.725,103.150,102.903,101.049,97.850,96.408,97.839,98.324,97.339,95.463,94.140,93.987,93.985,94.304,94.876,95.286,95.434,95.278,94.899,94.403,93.817,93.451,93.283,92.686,92.884,93.747,93.464,92.669,92.335,92.068,91.768,91.414,90.966,90.432,89.875,89.251,88.507,87.626,86.546,85.299,83.929,82.452,80.915,79.210,77.345,75.531,73.721,71.714,69.620,67.798,66.923,67.176,67.970,68.879,69.756,70.611,71.431
Mic Seal L smoothed,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 1 FS/Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000.000,19000.000,18000.000,17000.000,16000.000,15000.000,14000.000,13200.000,12500.000,11800.000,11200.000,10600.000,10000.000,9500.000,9000.000,8500.000,8000.000,7500.000,7100.000,6700.000,6300.000,6000.000,5600.000,5300.000,5000.000,4750.000,4500.000,4250.000,4000.000,3750.000,3550.000,3350.000,3150.000,3000.000,2800.000,2650.000,2500.000,2360.000,2240.000,2120.000,2000.000,1900.000,1800.000,1700.000,1600.000,1500.000,1400.000,1320.000,1250.000,1180.000,1120.000,1060.000,1000.000,950.000,900.000,850.000,800.000,750.000,710.000,670.000,630.000,600.000,560.000,530.000,500.000,475.000,450.000,425.000,400.000,375.000,355.000,335.000,315.000,300.000,280.000,265.000,250.000,236.000,224.000,212.000,200.000,190.000,180.000,170.000,160.000,150.000,140.000,132.000,125.000,118.000,112.000,106.000,100.000
-44.721,-46.323,-49.100,-46.335,-43.016,-42.568,-44.180,-43.364,-41.306,-41.271,-42.883,-44.563,-43.624,-43.040,-38.224,-35.848,-38.027,-43.864,-45.983,-43.852,-41.646,-35.489,-29.984,-28.239,-29.752,-33.335,-32.925,-26.825,-23.664,-23.768,-26.328,-28.565,-28.380,-28.937,-23.089,-16.207,-13.216,-13.101,-14.943,-18.141,-22.342,-23.718,-22.568,-22.541,-23.372,-25.249,-27.416,-26.078,-24.543,-23.770,-23.238,-23.110,-23.271,-23.674,-24.271,-24.976,-25.688,-26.012,-25.890,-26.304,-28.324,-31.227,-30.554,-29.273,-29.176,-29.332,-29.577,-29.915,-30.360,-30.863,-31.351,-31.917,-32.660,-33.581,-34.699,-35.912,-37.157,-38.532,-40.025,-41.696,-43.579,-45.518,-47.601,-50.168,-53.263,-56.570,-58.794,-58.400,-56.640,-54.860,-53.520,-52.519,-51.686
Mic Seal R smoothed,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 1 FS/Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000.000,19000.000,18000.000,17000.000,16000.000,15000.000,14000.000,13200.000,12500.000,11800.000,11200.000,10600.000,10000.000,9500.000,9000.000,8500.000,8000.000,7500.000,7100.000,6700.000,6300.000,6000.000,5600.000,5300.000,5000.000,4750.000,4500.000,4250.000,4000.000,3750.000,3550.000,3350.000,3150.000,3000.000,2800.000,2650.000,2500.000,2360.000,2240.000,2120.000,2000.000,1900.000,1800.000,1700.000,1600.000,1500.000,1400.000,1320.000,1250.000,1180.000,1120.000,1060.000,1000.000,950.000,900.000,850.000,800.000,750.000,710.000,670.000,630.000,600.000,560.000,530.000,500.000,475.000,450.000,425.000,400.000,375.000,355.000,335.000,315.000,300.000,280.000,265.000,250.000,236.000,224.000,212.000,200.000,190.000,180.000,170.000,160.000,150.000,140.000,132.000,125.000,118.000,112.000,106.000,100.000
-47.340,-51.101,-47.844,-41.732,-39.980,-41.462,-42.724,-42.056,-41.439,-40.929,-41.287,-42.756,-44.696,-43.831,-40.957,-38.919,-39.184,-42.208,-41.334,-39.623,-39.819,-32.642,-27.928,-26.964,-29.226,-33.515,-32.948,-29.786,-26.851,-25.473,-27.096,-32.414,-40.039,-32.675,-21.561,-15.547,-13.215,-13.441,-15.202,-18.317,-23.011,-24.126,-22.730,-22.778,-23.947,-25.863,-27.679,-26.743,-24.897,-23.769,-23.260,-23.188,-23.394,-23.823,-24.409,-24.989,-25.653,-27.017,-28.610,-29.092,-29.689,-30.148,-29.705,-29.462,-29.548,-29.787,-30.110,-30.492,-30.963,-31.504,-32.054,-32.709,-33.539,-34.509,-35.653,-36.896,-38.173,-39.580,-41.122,-42.869,-44.869,-46.976,-49.257,-51.988,-54.895,-56.845,-56.665,-55.242,-53.952,-53.059,-52.318,-51.578,-50.889
