,950.000,110.246,,2120.000,57.723,,2120.000,0.120,,,,,950.000,110.177,,950.000,-23.245,,950.000,-23.116,,2120.000,-133.556,,2120.000,-134.116,,4250.000,0.112,,,,,475.000,-40.784,,,,,4250.000,0.956,,4250.000,0.097,,,,,475.000,-40.511,,,,,2120.000,-93.373,,2120.000,-94.000
,900.000,109.856,,2240.000,56.493,,2240.000,0.088,,,,,900.000,109.837,,900.000,-23.817,,900.000,-23.674,,2240.000,-132.053,,2240.000,-132.604,,4500.000,0.106,,,,,450.000,-40.785,,,,,4500.000,1.009,,4500.000,0.087,,,,,450.000,-40.467,,,,,2240.000,-91.869,,2240.000,-92.488
,850.000,109.341,,2360.000,63.562,,2360.000,0.188,,,,,850.000,109.351,,850.000,-24.491,,850.000,-24.314,,2360.000,-130.649,,2360.000,-130.669,,4750.000,0.109,,,,,425.000,-40.798,,,,,4750.000,0.759,,4750.000,0.088,,,,,425.000,-40.440,,,,,2360.000,-90.466,,2360.000,-90.552
,800.000,108.800,,2500.000,58.550,,2500.000,0.118,,,,,800.000,108.843,,800.000,-25.104,,800.000,-25.064,,2500.000,-130.405,,2500.000,-129.672,,5000.000,0.105,,,,,400.000,-40.853,,,,,5000.000,0.433,,5000.000,0.056,,,,,400.000,-40.476,,,,,2500.000,-90.221,,2500.000,-89.556
,750.000,108.378,,2650.000,55.168,,2650.000,0.075,,,,,750.000,108.499,,750.000,-25.371,,750.000,-26.195,,2650.000,-133.461,,2650.000,-131.782,,5300.000,0.090,,,,,375.000,-40.907,,,,,5300.000,0.456,,5300.000,0.089,,,,,375.000,-40.535,,,,,2650.000,-93.277,,2650.000,-91.665
,710.000,108.426,,2800.000,41.612,,2800.000,0.014,,,,,710.000,108.181,,710.000,-25.377,,710.000,-27.312,,2800.000,-140.433,,2800.000,-137.230,,5600.000,0.117,,,,,355.000,-40.852,,,,,5600.000,0.781,,5600.000,0.101,,,,,355.000,-40.486,,,,,2800.000,-100.249,,2800.000,-97.113
,670.000,107.410,,3000.000,59.254,,3000.000,0.131,,,,,670.000,107.609,,670.000,-25.939,,670.000,-27.960,,3000.000,-146.734,,3000.000,-146.169,,6000.000,0.104,,,,,335.000,-40.881,,,,,6000.000,0.363,,6000.000,0.082,,,,,335.000,-40.472,,,,,3000.000,-106.551,,3000.000,-106.053
,630.000,107.064,,3150.000,48.867,,3150.000,0.050,,,,,630.000,107.623,,630.000,-27.769,,630.000,-28.764,,3150.000,-143.900,,3150.000,-159.868,,6300.000,0.237,,,,,315.000,-41.111,,,,,6300.000,-0.376,,6300.000,0.182,,,,,315.000,-40.572,,,,,3150.000,-103.716,,3150.000,-119.752
,600.000,108.725,,3350.000,46.570,,3350.000,0.045,,,,,600.000,108.083,,600.000,-29.779,,600.000,-29.173,,3350.000,-142.411,,3350.000,-144.707,,6700.000,0.143,,,,,300.000,-41.209,,,,,6700.000,0.416,,6700.000,0.065,,,,,300.000,-40.561,,,,,3350.000,-102.227,,3350.000,-104.591
,560.000,107.577,,3550.000,52.130,,3550.000,0.088,,,,,560.000,107.810,,560.000,-29.528,,560.000,-29.023,,3550.000,-137.879,,3550.000,-137.830,,7100.000,0.122,,,,,280.000,-41.080,,,,,7100.000,1.657,,7100.000,0.085,,,,,280.000,-40.436,,,,,3550.000,-97.696,,3550.000,-97.714
,530.000,107.207,,3750.000,44.760,,3750.000,0.062,,,,,530.000,107.229,,530.000,-29.008,,530.000,-29.117,,3750.000,-132.295,,3750.000,-133.266,,7500.000,0.102,,,,,265.000,-41.036,,,,,7500.000,0.782,,7500.000,0.088,,,,,265.000,-40.393,,,,,3750.000,-92.111,,3750.000,-93.149
,500.000,106.898,,4000.000,53.810,,4000.000,0.432,,,,,500.000,106.909,,500.000,-29.143,,500.000,-29.366,,4000.000,-128.022,,4000.000,-129.829,,8000.000,0.087,,,,,250.000,-41.176,,,,,8000.000,-0.641,,8000.000,0.080,,,,,250.000,-40.475,,,,,4000.000,-87.838,,4000.000,-89.712
,475.000,106.611,,4250.000,53.557,,4250.000,0.280,,,,,475.000,106.612,,475.000,-29.356,,475.000,-29.643,,4250.000,-131.711,,4250.000,-133.815,,8500.000,0.101,,,,,236.000,-41.314,,,,,8500.000,-0.421,,8500.000,0.092,,,,,236.000,-40.559,,,,,4250.000,-91.527,,4250.000,-93.698
,450.000,106.310,,4500.000,48.961,,4500.000,0.112,,,,,450.000,106.300,,450.000,-29.611,,450.000,-29.939,,4500.000,-140.303,,4500.000,-142.277,,9000.000,0.147,,,,,224.000,-41.382,,,,,9000.000,0.358,,9000.000,0.052,,,,,224.000,-40.592,,,,,4500.000,-100.119,,4500.000,-102.160
,425.000,105.945,,4750.000,55.743,,4750.000,0.293,,,,,425.000,105.932,,425.000,-29.944,,425.000,-30.293,,4750.000,-140.244,,4750.000,-139.966,,9500.000,0.080,,,,,212.000,-41.339,,,,,9500.000,0.405,,9500.000,0.086,,,,,212.000,-40.653,,,,,4750.000,-100.060,,4750.000,-99.850
,400.000,105.487,,5000.000,46.445,,5000.000,0.181,,,,,400.000,105.459,,400.000,-30.440,,400.000,-30.796,,5000.000,-132.491,,5000.000,-131.311,,10000.000,0.047,,,,,200.000,-41.064,,,,,10000.000,0.154,,10000.000,0.029,,,,,200.000,-40.729,,,,,5000.000,-92.307,,5000.000,-91.194
,375.000,104.849,,5300.000,54.199,,5300.000,0.449,,,,,375.000,104.888,,375.000,-31.084,,375.000,-31.445,,5300.000,-127.213,,5300.000,-125.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.000,-87.030,,5300.000,-85.569
,355.000,104.281,,5600.000,52.232,,5600.000,1.040,,,,,355.000,104.288,,355.000,-31.711,,355.000,-32.088,,5600.000,-124.628,,5600.000,-122.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.000,-84.444,,5600.000,-82.549
,335.000,103.662,,6000.000,55.369,,6000.000,2.052,,,,,335.000,103.640,,335.000,-32.361,,335.000,-32.766,,6000.000,-123.328,,6000.000,-120.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.000,-83.145,,6000.000,-80.682
,315.000,102.835,,6300.000,62.199,,6300.000,4.802,,,,,315.000,102.883,,315.000,-33.169,,315.000,-33.616,,6300.000,-134.613,,6300.000,-132.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.000,-94.429,,6300.000,-91.942
