,300.000,101.265,,6700.000,58.772,,6700.000,0.769,,,,,300.000,101.196,,300.000,-34.636,,300.000,-34.884,,6700.000,-138.747,,6700.000,-140.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.000,-98.380,,6700.000,-100.295
,280.000,100.010,,7100.000,59.414,,7100.000,1.013,,,,,280.000,100.127,,280.000,-35.676,,280.000,-35.928,,7100.000,-144.377,,7100.000,-141.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100.000,-104.010,,7100.000,-100.989
,265.000,98.900,,7500.000,45.598,,7500.000,0.219,,,,,265.000,98.941,,265.000,-36.770,,265.000,-36.977,,7500.000,-142.948,,7500.000,-141.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.000,-102.580,,7500.000,-100.834
,250.000,97.631,,8000.000,36.788,,8000.000,0.072,,,,,250.000,97.695,,250.000,-37.884,,250.000,-38.031,,8000.000,-137.212,,8000.000,-139.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.000,-96.844,,8000.000,-99.043
,236.000,96.205,,8500.000,49.399,,8500.000,0.338,,,,,236.000,96.319,,236.000,-39.125,,236.000,-39.246,,8500.000,-136.073,,8500.000,-137.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.000,-95.706,,8500.000,-97.700
,224.000,94.763,,9000.000,41.626,,9000.000,0.083,,,,,224.000,94.847,,224.000,-40.521,,224.000,-40.659,,9000.000,-138.954,,9000.000,-138.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.000,-98.586,,9000.000,-98.505
,212.000,93.113,,9500.000,34.908,,9500.000,0.071,,,,,212.000,93.232,,212.000,-42.190,,212.000,-42.364,,9500.000,-142.389,,9500.000,-139.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.000,-102.022,,9500.000,-99.572
,200.000,91.233,,10000.000,38.442,,10000.000,0.339,,,,,200.000,91.481,,200.000,-44.212,,200.000,-44.412,,10000.000,-139.103,,10000.000,-136.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000,-98.736,,10000.000,-96.685
,190.000,89.642,,,,,,,,,,,190.000,89.808,,190.000,-46.429,,190.000,-46.596,,10600.000,-141.704,,10600.000,-136.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600.000,-101.337,,10600.000,-96.406
,180.000,88.175,,,,,,,,,,,180.000,88.248,,180.000,-48.738,,180.000,-48.702,,11200.000,-144.169,,11200.000,-137.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.000,-103.801,,11200.000,-97.674
,170.000,86.407,,,,,,,,,,,170.000,86.578,,170.000,-51.260,,170.000,-50.759,,11800.000,-137.906,,11800.000,-132.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.000,-97.539,,11800.000,-91.879
,160.000,84.594,,,,,,,,,,,160.000,84.740,,160.000,-53.920,,160.000,-52.806,,12500.000,-136.115,,12500.000,-130.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.000,-95.748,,12500.000,-90.664
,150.000,82.512,,,,,,,,,,,150.000,82.772,,150.000,-56.309,,150.000,-54.841,,13200.000,-136.600,,13200.000,-134.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.000,-96.232,,13200.000,-94.756
,140.000,80.516,,,,,,,,,,,140.000,81.085,,140.000,-57.602,,140.000,-56.128,,14000.000,-135.747,,14000.000,-137.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.000,-95.379,,14000.000,-97.505
,132.000,80.413,,,,,,,,,,,132.000,80.574,,132.000,-56.906,,132.000,-55.692,,15000.000,-136.520,,15000.000,-137.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.000,-96.153,,15000.000,-97.490
,125.000,80.935,,,,,,,,,,,125.000,81.046,,125.000,-55.353,,125.000,-54.476,,16000.000,-143.215,,16000.000,-143.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.000,-102.848,,16000.000,-103.547
,118.000,81.788,,,,,,,,,,,118.000,81.787,,118.000,-53.998,,118.000,-53.313,,17000.000,-146.383,,17000.000,-145.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.000,-106.016,,17000.000,-105.427
,112.000,82.498,,,,,,,,,,,112.000,82.589,,112.000,-52.928,,112.000,-52.317,,18000.000,-144.866,,18000.000,-146.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.000,-104.498,,18000.000,-106.352
,106.000,83.418,,,,,,,,,,,106.000,83.474,,106.000,-52.151,,106.000,-51.465,,19000.000,-138.495,,19000.000,-143.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.000,-98.128,,19000.000,-103.580
,100.000,84.363,,,,,,,,,,,100.000,84.363,,100.000,-51.639,,100.000,-50.744,,20000.000,-144.104,,20000.000,-137.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.000,-103.737,,20000.000,-97.378
